B0095IDWG2|The Universe: Ancient Mysteries Solved|4.6|Historical, Documentary, Special Interest|As the Earth grapples with the effects of global warming science has increasingly looked to outer space for answers to the glaring threats facing our world. Are there other planets in the Universe with the unique ability to support life--or is there truly no place like home? In 13 awe-inspiring programs THE UNIVERSE ventures into the uncharted territory of outer space.
B008IYMWYW|Great Lake Warriors|3.9|Unscripted, Special Interest|HISTORY makes waves on the Great Lakes. For more than 150 years they have served as one of America's busiest commercial waterways connecting East Coast ports to America's heartland. In Great Lake Warriors a maverick American tug boat company braves storms ice and the competition as they navigate and transport materials across one of the most dangerous bodies of water in history.
B00AIDXT5M|Kumaré|4.5|Documentary, Special Interest|In Kumaré filmmaker Vikram Gandhi impersonates a wise guru from India and gains real followers asking the question “Can a fake guru teach real enlightenment?” Winner of the Audience Award for Best Documentary at SXSW 2011
B0063ONN9C|Bubble Guppies|4.7|Comedy, Animation, Kids, Fantasy, Adventure, Arts, Entertainment, and Culture, Music Videos and Concerts|Make a splash with the second spectacular season of Bubble Guppies! As preschoolers dance and laugh along with their underwater friends they'll learn about firefighters and dentists zoo animals and bugs holidays trains trucks magic and more!
B003NJJ3PS|The Backyardigans|4.8|Comedy, Animation, Adventure, Arts, Entertainment, and Culture, Kids|Let the music move your imagination in Season 4 of The Backyardigans! Journey into a haunted house outsmart elephant thieves stop a robot rampage and help the Action Elves Save Christmas! Plus more adventure … all without ever leaving the backyard!
B0057UGEUS|Rookie Blue|4.8|Drama, Romance, Action|Andy McNally. Dov Epstein. Chris Diaz. Traci Nash. Gail Peck. Meet 15 Division's freshest batch of police officers. rookie blue is a one-hour original dramatic series that provides a candid look at the professional and personal lives of five rookie cops as they navigate their first years on the job.
B000Y0S72O|NA|NA|NA|NA
B00A9Q5GR2|The Hour|4.6|Suspense, Drama|The sequel to the Golden Globe-nominated miniseries The Hour - set in late 1957 - sees the personal meet the professional as the characters become deeply embroiled in cover-ups corruption love affairs sexual intrigues and the resurgence of Mosley's fascism. Welcome to the end of the '50s...
B006SV5Z0U|Intervention|4.0|Drama, Documentary, Special Interest|INTERVENTION is a powerful and gripping television series in which people confront their darkest demons and seek a route to redemption.
B007Y36M26|Area 407|3.7|Science Fiction, Suspense, Horror|Area 407 features footage that feels too real for reality and too disturbing for fiction. This footage captured by two passengers on an airline flight from New York to Los Angeles spans the hours of one night until the next early morning. Boarding the plane on New Years Eve two teenage sisters begin there impromptu filming of themselves and their fellow travelers.
B000WFFAIA|Bones|4.8|Comedy, Suspense, Drama, Romance|Several questions were left hanging at the end of Season Two: What happened after Angela and Hodgins fled the altar leaving Brennan and Booth to fill the gap?  Will Zack go to Iraq?  If so what will happen to him there? Will Cam and Booth resume their on-again off-again relationship?  In the third season of BONES Brennan and Booth find themselves on the trail of a serial killer who discards his victims' remains off freeway overpasses.  Brennan also must deal with the trial of her father Max Keenan for the murder of the Deputy Director of the FBI.
B007NYO4GM|Raging Planet|4.5|Documentary, Special Interest|Ride into the heart of the planet's most amazing forces - the speed of a twister the power of a hurricane or the explosive punch of a volcano. Feel what it's like to be inside a house when a storm rips the roof off when a cloud of volcanic ash overtakes you see what a street sign picked up by a tornado would do to your car window. This is Nature at its wildest and most furious.
B000W0A6AW|House|4.7|Suspense, Drama|HOUSE stars Hugh Laurie as Dr. Gregory House a brilliant diagnostician who thrives on the challenge of solving medical puzzles to save lives.
B002J4RW6U|The Accidental Witness|3.3|Suspense|Christine Sternwald is a young ambitious woman with a great job at a major law firm and a wonderful boyfriend who loves her until one night when a split second threatens to destroy everything.
B004XG6D1C|Hogs Gone Wild|3.9|Unscripted, Special Interest|With the current estimate on the wild hog population at 6 million--many American's are affected by the damage and danger these animals pose. From feral pigs threatening a pre-school in Florida to hogs wiping out a crop of vulnerable macadamia nuts in Hawaii to pigs polluting a natural water source in Texas watch as several brave men and women work to control these beasts and keep communities safe.
B009HX0FM4|The Neighbors|4.8|Science Fiction, Comedy, Kids, Romance|Marty Weaver just wants the best for his wife and their three kids. He is certain that their new home will be a dream come true. And then they meet the neighbors.
B0073CMRKE|Top Shot|4.6|Special Interest|Competing for a $100K prize a Bass Pro Shops shooting contract and the title of Top Shot 18 of the country's finest and most diverse marksmen - from a New York farmer to a Long Island custodian - cock their hammers for a wild explosion through this HISTORY series' fourth season.
B00502A47C|Hunters in the Sky: Tigers over China Hell in the Pacific Closing the Ring|3.6|Documentary, Special Interest|Tigers over China: The Flying Tigers  volunteer Americans terrorize Japanese pilots over Chinese skies. Hell in the Pacific:  Outnumbered Americans turn the tide at Midway. Victory in the Pacific:   Japanese air power weakens.
B004AZ5QG4|My Ghost Story|4.2|Documentary|Lots of people have a ghost story but how many have actually caught theirs on video? My Ghost Story features true and astonishing stories of the paranormal told by the people who lived through them - and captured their hauntings on tape.
B0091P60PY|Solomon Kane|4.3|Science Fiction, Horror, Fantasy, Adventure, Action|Captain Solomon Kane (James Purefoy) is a brutally efficient 16th Century killing machine.
B007MS58AA|Survivorman|4.7|Unscripted, Documentary, Adventure, Special Interest|In this harrowing reality series "Survivorman" Les Stroud travels to far-flung locales with little more than the clothes on his back and 50 pounds of camera equipment to battle - and try to survive - insanely harsh conditions. Season one finds him spending a grueling week alone in a Costa Rican jungle the frigid Arctic Circle the arid Sonora Desert and the gator-infested wetlands of Georgia.
B003D6IRP8|Learn Along with Sesame|4.5|Kids|Join your favorite Sesame Street characters as they learn play and grow. Elmo and his friends explore an exciting range of topics from getting ready for school to discovering the wonders of learning with music. So sing dance and Learn Along With Sesame.
B003FGNS9Q|Yo Gabba Gabba|4.6|Comedy, Drama, Kids, Music Videos and Concerts|Sing dance draw play laugh and learn in a song-filled Season 3 of Yo Gabba Gabba! From playing superheroes to going underground to meet the Oskie bugs to setting up circus in Gabbaland new musical adventures await with DJ Lance Rock and the gang!
B002AL4A4E|Ni Hao Kai|4.6|Animation, Kids, Fantasy|A six-year-old girl named Kai-lan who invites friends at her home to share in the colorful interplay of Chinese and American cultures as well as the Mandarin language through interactive exercises and magical stories.
B004BHISOI|As Time Goes By|4.2|Comedy|After years of uncertainty Jean's daughter Judith marries Alistair Lionel's publisher in a country wedding.  Sandy is kept on periphery but finally joins boyfriend Harry as he jets off to be a Canadian Mountie. With the house to themselves at long last Jean and Lionel recall in a series of flashbacks all those memorable moments since they met up again after almost 40 years apart.
B004FEJCKQ|Storage Wars|4.3|Unscripted, Drama|Negotiate the fascinating world of storage auction and consignment as professional "buyers" scour repossessed storage units in search of hidden treasure in the new A&E original real-life series Storage Wars.
B006RECSBC|The Innkeepers|4.1|Horror, Drama|The last two employees of a century old haunted hotel go on the hunt for ghosts in this fun shocker that delivers big laughs and truly terrifying scares. From the director of House of the Devil.
B009PI7JMU|Beauty & The Beast|4.7|Science Fiction, Suspense, Horror, Drama, Romance|Catherine Chandler played by Kristin Kreuk is a smart no-nonsense homicide detective. When she was a teenager Catherine witnessed the murder of her mother at the hands of two gunmen. Catherine would have been killed too but someone - or something - saved her. No one has ever believed her but she knows it wasn't an animal that attacked the assassins it was human.
B00A05WQ0C|Lay the Favorite|3.5|Comedy, Drama, Romance|Beth Raymer (Rebecca Hall) leaves her dancing job at a Florida strip club to become a Las Vegas cocktail waitress.
